,game_date,game_pk,at_bat_number,pitch_number,balls,strikes,pitch_type,pitch_name,type,effective_speed,zone,events,description,bb_type,hit_distance_sc,launch_speed,launch_angle,stand,p_throws,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,id_ab,is_filt_pitch,is_filt_desc,is_filt_event,is_filt_any
400,2017-10-01,492527.0,30.0,3.0,1.0,1.0,CU,Curveball,X,74.4,4.0,single,hit_into_play,ground_ball,98.0,71.2,9.0,R,R,0.267,0.24,0.9,1.0,1.0,492527.030.0,0,0,0,0
401,2017-10-01,492527.0,30.0,2.0,1.0,0.0,FF,4-Seam Fastball,S,89.8,14.0,,called_strike,,,,,R,R,,,,,,492527.030.0,0,0,0,0
402,2017-10-01,492527.0,30.0,1.0,0.0,0.0,FC,Cutter,B,87.7,14.0,,ball,,,,,R,R,,,,,,492527.030.0,0,0,0,0
403,2017-10-01,492527.0,29.0,4.0,3.0,0.0,SI,Sinker,B,88.5,11.0,walk,ball,,,,,L,R,,,0.7,1.0,0.0,492527.029.0,0,0,0,0
404,2017-10-01,492527.0,29.0,3.0,2.0,0.0,SI,Sinker,B,90.5,11.0,,ball,,,,,L,R,,,,,,492527.029.0,0,0,0,0
405,2017-10-01,492527.0,29.0,2.0,1.0,0.0,SI,Sinker,B,90.0,13.0,,ball,,,,,L,R,,,,,,492527.029.0,0,0,0,0
406,2017-10-01,492527.0,29.0,1.0,0.0,0.0,CH,Changeup,B,80.5,13.0,,ball,,,,,L,R,,,,,,492527.029.0,0,0,0,0
407,2017-10-01,492527.0,28.0,5.0,2.0,2.0,SI,Sinker,X,90.5,2.0,field_out,hit_into_play,fly_ball,365.0,98.6,37.0,L,R,0.293,0.562,0.0,1.0,0.0,492527.028.0,0,0,0,0
408,2017-10-01,492527.0,28.0,4.0,2.0,1.0,CU,Curveball,S,73.8,1.0,,foul,,5.0,50.1,-31.0,L,R,,,,,,492527.028.0,0,0,0,0
409,2017-10-01,492527.0,28.0,3.0,1.0,1.0,SI,Sinker,B,89.1,14.0,,ball,,,,,L,R,,,,,,492527.028.0,0,0,0,0
410,2017-10-01,492527.0,28.0,2.0,1.0,0.0,FF,4-Seam Fastball,S,90.3,9.0,,called_strike,,,,,L,R,,,,,,492527.028.0,0,0,0,0
411,2017-10-01,492527.0,28.0,1.0,0.0,0.0,SI,Sinker,B,91.0,13.0,,ball,,,,,L,R,,,,,,492527.028.0,0,0,0,0
412,2017-10-01,492527.0,27.0,5.0,3.0,1.0,FC,Cutter,X,88.7,3.0,field_out,hit_into_play,fly_ball,226.0,85.2,54.0,R,R,0.007,0.006,0.0,1.0,0.0,492527.027.0,0,0,0,0
413,2017-10-01,492527.0,27.0,4.0,2.0,1.0,SI,Sinker,B,90.5,11.0,,ball,,,,,R,R,,,,,,492527.027.0,0,0,0,0
414,2017-10-01,492527.0,27.0,3.0,1.0,1.0,CU,Curveball,B,77.6,14.0,,ball,,,,,R,R,,,,,,492527.027.0,0,0,0,0
415,2017-10-01,492527.0,27.0,2.0,1.0,0.0,CU,Curveball,S,76.6,6.0,,swinging_strike,,,,,R,R,,,,,,492527.027.0,0,0,0,0
416,2017-10-01,492527.0,27.0,1.0,0.0,0.0,FF,4-Seam Fastball,B,89.5,14.0,,ball,,,,,R,R,,,,,,492527.027.0,0,0,0,0
417,2017-10-01,492527.0,26.0,6.0,3.0,2.0,FF,4-Seam Fastball,S,96.5,6.0,strikeout,swinging_strike,,,,,R,L,,,0.0,1.0,0.0,492527.026.0,0,0,0,0
418,2017-10-01,492527.0,26.0,5.0,2.0,2.0,FC,Cutter,B,88.7,13.0,,ball,,,,,R,L,,,,,,492527.026.0,0,0,0,0
419,2017-10-01,492527.0,26.0,4.0,2.0,1.0,FF,4-Seam Fastball,S,94.3,6.0,,foul,,152.0,74.0,17.0,R,L,,,,,,492527.026.0,0,0,0,0
420,2017-10-01,492527.0,26.0,3.0,1.0,1.0,FF,4-Seam Fastball,B,94.8,11.0,,ball,,,,,R,L,,,,,,492527.026.0,0,0,0,0
421,2017-10-01,492527.0,26.0,2.0,1.0,0.0,FF,4-Seam Fastball,S,94.8,6.0,,called_strike,,,,,R,L,,,,,,492527.026.0,0,0,0,0
422,2017-10-01,492527.0,26.0,1.0,0.0,0.0,FF,4-Seam Fastball,B,94.5,13.0,,ball,,,,,R,L,,,,,,492527.026.0,0,0,0,0
423,2017-10-01,492527.0,25.0,3.0,2.0,0.0,FF,4-Seam Fastball,X,94.0,1.0,field_out,hit_into_play,popup,143.0,65.3,63.0,R,L,0.007,0.008,0.0,1.0,0.0,492527.025.0,0,0,0,0
424,2017-10-01,492527.0,25.0,2.0,1.0,0.0,KC,Knuckle Curve,B,81.3,12.0,,ball,,,,,R,L,,,,,,492527.025.0,0,0,0,0
425,2017-10-01,492527.0,25.0,1.0,0.0,0.0,FF,4-Seam Fastball,B,94.0,13.0,,blocked_ball,,,,,R,L,,,,,,492527.025.0,0,0,0,0
426,2017-10-01,492527.0,24.0,4.0,1.0,2.0,FF,4-Seam Fastball,S,94.7,12.0,strikeout,swinging_strike,,,,,R,L,,,0.0,1.0,0.0,492527.024.0,0,0,0,0
427,2017-10-01,492527.0,24.0,3.0,1.0,1.0,FC,Cutter,S,87.8,13.0,,swinging_strike,,,,,R,L,,,,,,492527.024.0,0,0,0,0
428,2017-10-01,492527.0,24.0,2.0,0.0,1.0,FF,4-Seam Fastball,B,94.3,14.0,,ball,,,,,R,L,,,,,,492527.024.0,0,0,0,0
429,2017-10-01,492527.0,24.0,1.0,0.0,0.0,FF,4-Seam Fastball,S,93.7,2.0,,swinging_strike,,,,,R,L,,,,,,492527.024.0,0,0,0,0
430,2017-10-01,492527.0,23.0,4.0,2.0,1.0,FF,4-Seam Fastball,X,95.5,8.0,single,hit_into_play,ground_ball,10.0,88.4,-8.0,R,L,0.2,0.18,0.9,1.0,1.0,492527.023.0,0,0,0,0
431,2017-10-01,492527.0,23.0,3.0,1.0,1.0,FC,Cutter,B,88.3,13.0,,ball,,,,,R,L,,,,,,492527.023.0,0,0,0,0
432,2017-10-01,492527.0,23.0,2.0,0.0,1.0,KC,Knuckle Curve,B,79.8,14.0,,ball,,,,,R,L,,,,,,492527.023.0,0,0,0,0
433,2017-10-01,492527.0,23.0,1.0,0.0,0.0,FF,4-Seam Fastball,S,94.7,1.0,,called_strike,,,,,R,L,,,,,,492527.023.0,0,0,0,0
434,2017-10-01,492527.0,22.0,4.0,1.0,2.0,SI,Sinker,S,91.1,2.0,strikeout,called_strike,,,,,L,R,,,0.0,1.0,0.0,492527.022.0,0,0,0,0
435,2017-10-01,492527.0,22.0,3.0,0.0,2.0,CU,Curveball,B,78.5,13.0,,ball,,,,,L,R,,,,,,492527.022.0,0,0,0,0
436,2017-10-01,492527.0,22.0,2.0,0.0,1.0,SI,Sinker,S,91.8,13.0,,called_strike,,,,,L,R,,,,,,492527.022.0,0,0,0,0
437,2017-10-01,492527.0,22.0,1.0,0.0,0.0,SI,Sinker,S,91.4,13.0,,foul,,7.0,68.1,-10.0,L,R,,,,,,492527.022.0,0,0,0,0
438,2017-10-01,492527.0,21.0,2.0,0.0,1.0,FC,Cutter,X,90.4,5.0,field_out,hit_into_play,fly_ball,210.0,81.2,55.0,R,R,0.047,0.047,0.0,1.0,0.0,492527.021.0,0,0,0,0
439,2017-10-01,492527.0,21.0,1.0,0.0,0.0,CU,Curveball,S,76.9,11.0,,called_strike,,,,,R,R,,,,,,492527.021.0,0,0,0,0
440,2017-10-01,492527.0,20.0,5.0,2.0,2.0,SI,Sinker,X,90.0,3.0,field_error,hit_into_play,ground_ball,25.0,63.2,-3.0,L,R,0.107,0.111,0.9,1.0,0.0,492527.020.0,0,0,0,0
441,2017-10-01,492527.0,20.0,4.0,2.0,1.0,CU,Curveball,S,76.7,1.0,,called_strike,,,,,L,R,,,,,,492527.020.0,0,0,0,0
442,2017-10-01,492527.0,20.0,3.0,1.0,1.0,FF,4-Seam Fastball,B,90.6,8.0,,ball,,,,,L,R,,,,,,492527.020.0,0,0,0,0
443,2017-10-01,492527.0,20.0,2.0,1.0,0.0,SI,Sinker,S,89.6,4.0,,foul,,,,,L,R,,,,,,492527.020.0,0,0,0,0
444,2017-10-01,492527.0,20.0,1.0,0.0,0.0,CH,Changeup,B,80.9,11.0,,ball,,,,,L,R,,,,,,492527.020.0,0,0,0,0
445,2017-10-01,492527.0,19.0,2.0,1.0,0.0,FF,4-Seam Fastball,X,94.9,5.0,field_out,hit_into_play,fly_ball,235.0,84.0,55.0,L,L,0.033,0.038,0.0,1.0,0.0,492527.019.0,0,0,0,0
446,2017-10-01,492527.0,19.0,1.0,0.0,0.0,FF,4-Seam Fastball,B,93.9,12.0,,ball,,,,,L,L,,,,,,492527.019.0,0,0,0,0
447,2017-10-01,492527.0,18.0,3.0,0.0,2.0,FF,4-Seam Fastball,S,95.3,12.0,strikeout,swinging_strike,,,,,R,L,,,0.0,1.0,0.0,492527.018.0,0,0,0,0
448,2017-10-01,492527.0,18.0,2.0,0.0,1.0,FF,4-Seam Fastball,S,94.5,14.0,,swinging_strike,,,,,R,L,,,,,,492527.018.0,0,0,0,0
449,2017-10-01,492527.0,18.0,1.0,0.0,0.0,FF,4-Seam Fastball,S,94.0,7.0,,foul,,191.0,64.0,36.0,R,L,,,,,,492527.018.0,0,0,0,0
450,2017-10-01,492527.0,17.0,4.0,1.0,2.0,FF,4-Seam Fastball,X,96.5,3.0,single,hit_into_play,ground_ball,6.0,94.7,-26.0,R,L,0.107,0.096,0.9,1.0,1.0,492527.017.0,0,0,0,0
451,2017-10-01,492527.0,17.0,3.0,1.0,1.0,FF,4-Seam Fastball,S,96.1,14.0,,called_strike,,,,,R,L,,,,,,492527.017.0,0,0,0,0
452,2017-10-01,492527.0,17.0,2.0,1.0,0.0,FF,4-Seam Fastball,S,94.7,11.0,,called_strike,,,,,R,L,,,,,,492527.017.0,0,0,0,0
453,2017-10-01,492527.0,17.0,1.0,0.0,0.0,FF,4-Seam Fastball,B,96.7,2.0,,ball,,,,,R,L,,,,,,492527.017.0,0,0,0,0
454,2017-10-01,492527.0,16.0,5.0,1.0,2.0,FC,Cutter,S,90.3,7.0,strikeout,swinging_strike,,,,,R,L,,,0.0,1.0,0.0,492527.016.0,0,0,0,0
455,2017-10-01,492527.0,16.0,4.0,0.0,2.0,FF,4-Seam Fastball,B,95.0,11.0,,ball,,,,,R,L,,,,,,492527.016.0,0,0,0,0
456,2017-10-01,492527.0,16.0,3.0,0.0,2.0,KC,Knuckle Curve,S,81.4,7.0,,foul,,,,,R,L,,,,,,492527.016.0,0,0,0,0
457,2017-10-01,492527.0,16.0,2.0,0.0,1.0,FF,4-Seam Fastball,S,93.8,4.0,,foul,,2.0,28.4,-51.0,R,L,,,,,,492527.016.0,0,0,0,0
458,2017-10-01,492527.0,16.0,1.0,0.0,0.0,FF,4-Seam Fastball,S,93.4,3.0,,foul,,,,,R,L,,,,,,492527.016.0,0,0,0,0
459,2017-10-01,492527.0,15.0,5.0,2.0,2.0,SI,Sinker,S,89.6,6.0,strikeout,called_strike,,,,,R,R,,,0.0,1.0,0.0,492527.015.0,0,0,0,0
460,2017-10-01,492527.0,15.0,4.0,1.0,2.0,FC,Cutter,B,90.2,14.0,,ball,,,,,R,R,,,,,,492527.015.0,0,0,0,0
461,2017-10-01,492527.0,15.0,3.0,1.0,1.0,FC,Cutter,S,89.3,14.0,,swinging_strike,,,,,R,R,,,,,,492527.015.0,0,0,0,0
462,2017-10-01,492527.0,15.0,2.0,0.0,1.0,CU,Curveball,B,78.5,14.0,,ball,,,,,R,R,,,,,,492527.015.0,0,0,0,0
463,2017-10-01,492527.0,15.0,1.0,0.0,0.0,FF,4-Seam Fastball,S,91.2,6.0,,foul,,,,,R,R,,,,,,492527.015.0,0,0,0,0
464,2017-10-01,492527.0,14.0,2.0,1.0,0.0,SI,Sinker,X,92.3,7.0,field_out,hit_into_play,fly_ball,337.0,92.1,25.0,L,R,0.14,0.202,0.0,1.0,0.0,492527.014.0,0,0,0,0
465,2017-10-01,492527.0,14.0,1.0,0.0,0.0,SI,Sinker,B,91.4,11.0,,ball,,,,,L,R,,,,,,492527.014.0,0,0,0,0
466,2017-10-01,492527.0,13.0,3.0,0.0,2.0,CU,Curveball,X,78.9,8.0,field_out,hit_into_play,popup,,80.0,69.0,R,R,0.0,0.0,0.0,1.0,0.0,492527.013.0,0,0,0,0
467,2017-10-01,492527.0,13.0,2.0,0.0,1.0,FF,4-Seam Fastball,S,92.7,11.0,,swinging_strike,,,,,R,R,,,,,,492527.013.0,0,0,0,0
468,2017-10-01,492527.0,13.0,1.0,0.0,0.0,FC,Cutter,S,88.9,6.0,,called_strike,,,,,R,R,,,,,,492527.013.0,0,0,0,0
469,2017-10-01,492527.0,12.0,1.0,0.0,0.0,FF,4-Seam Fastball,X,95.1,3.0,field_out,hit_into_play,fly_ball,278.0,84.9,49.0,R,L,0.007,0.006,0.0,1.0,0.0,492527.012.0,0,0,0,0
470,2017-10-01,492527.0,11.0,5.0,3.0,1.0,FF,4-Seam Fastball,X,94.4,8.0,field_out,hit_into_play,fly_ball,261.0,88.3,48.0,R,L,0.0,0.0,0.0,1.0,0.0,492527.011.0,0,0,0,0
471,2017-10-01,492527.0,11.0,4.0,2.0,1.0,FF,4-Seam Fastball,B,94.7,12.0,,ball,,,,,R,L,,,,,,492527.011.0,0,0,0,0
472,2017-10-01,492527.0,11.0,3.0,1.0,1.0,FF,4-Seam Fastball,B,94.2,13.0,,ball,,,,,R,L,,,,,,492527.011.0,0,0,0,0
473,2017-10-01,492527.0,11.0,2.0,1.0,0.0,FF,4-Seam Fastball,S,93.9,9.0,,called_strike,,,,,R,L,,,,,,492527.011.0,0,0,0,0
474,2017-10-01,492527.0,11.0,1.0,0.0,0.0,FF,4-Seam Fastball,B,93.3,12.0,,ball,,,,,R,L,,,,,,492527.011.0,0,0,0,0
475,2017-10-01,492527.0,10.0,2.0,1.0,0.0,FF,4-Seam Fastball,X,92.1,2.0,field_out,hit_into_play,ground_ball,85.0,99.5,4.0,R,L,0.493,0.444,0.0,1.0,0.0,492527.010.0,0,0,0,0
476,2017-10-01,492527.0,10.0,1.0,0.0,0.0,FF,4-Seam Fastball,B,92.4,13.0,,ball,,,,,R,L,,,,,,492527.010.0,0,0,0,0
477,2017-10-01,492527.0,9.0,6.0,3.0,2.0,CU,Curveball,S,76.8,13.0,strikeout,swinging_strike,,,,,L,R,,,0.0,1.0,0.0,492527.09.0,0,0,0,0
478,2017-10-01,492527.0,9.0,5.0,3.0,1.0,SI,Sinker,S,91.1,4.0,,foul,,,,,L,R,,,,,,492527.09.0,0,0,0,0
479,2017-10-01,492527.0,9.0,4.0,2.0,1.0,SI,Sinker,B,91.2,11.0,,ball,,,,,L,R,,,,,,492527.09.0,0,0,0,0
480,2017-10-01,492527.0,9.0,3.0,1.0,1.0,FF,4-Seam Fastball,B,91.7,14.0,,ball,,,,,L,R,,,,,,492527.09.0,0,0,0,0
481,2017-10-01,492527.0,9.0,2.0,1.0,0.0,CU,Curveball,S,76.9,5.0,,called_strike,,130.0,,,L,R,,,,,,492527.09.0,0,0,0,0
482,2017-10-01,492527.0,9.0,1.0,0.0,0.0,FF,4-Seam Fastball,B,92.3,14.0,,ball,,,,,L,R,,,,,,492527.09.0,0,0,0,0
483,2017-10-01,492527.0,8.0,1.0,0.0,0.0,SI,Sinker,X,89.7,1.0,field_out,hit_into_play,popup,154.0,68.0,60.0,L,R,0.0,0.0,0.0,1.0,0.0,492527.08.0,0,0,0,0
484,2017-10-01,492527.0,7.0,5.0,1.0,2.0,CU,Curveball,X,77.2,4.0,field_out,hit_into_play,ground_ball,73.0,81.4,5.0,R,R,0.313,0.282,0.0,1.0,0.0,492527.07.0,0,0,0,0
485,2017-10-01,492527.0,7.0,4.0,1.0,2.0,FC,Cutter,S,88.6,14.0,,foul,,122.0,73.6,10.0,R,R,,,,,,492527.07.0,0,0,0,0
486,2017-10-01,492527.0,7.0,3.0,0.0,2.0,CU,Curveball,B,79.4,14.0,,ball,,,,,R,R,,,,,,492527.07.0,0,0,0,0
487,2017-10-01,492527.0,7.0,2.0,0.0,1.0,CU,Curveball,S,78.0,7.0,,called_strike,,,,,R,R,,,,,,492527.07.0,0,0,0,0
488,2017-10-01,492527.0,7.0,1.0,0.0,0.0,FC,Cutter,S,88.5,6.0,,swinging_strike,,,,,R,R,,,,,,492527.07.0,0,0,0,0
489,2017-10-01,492527.0,6.0,4.0,1.0,2.0,FF,4-Seam Fastball,S,96.1,1.0,strikeout,swinging_strike,,,,,R,L,,,0.0,1.0,0.0,492527.06.0,0,0,0,0
490,2017-10-01,492527.0,6.0,3.0,1.0,1.0,FF,4-Seam Fastball,S,94.7,7.0,,foul,,,,,R,L,,,,,,492527.06.0,0,0,0,0
491,2017-10-01,492527.0,6.0,2.0,0.0,1.0,FF,4-Seam Fastball,B,95.0,14.0,,ball,,,,,R,L,,,,,,492527.06.0,0,0,0,0
492,2017-10-01,492527.0,6.0,1.0,0.0,0.0,FF,4-Seam Fastball,S,94.1,6.0,,called_strike,,,,,R,L,,,,,,492527.06.0,0,0,0,0
493,2017-10-01,492527.0,5.0,2.0,0.0,1.0,FF,4-Seam Fastball,X,94.2,5.0,field_out,hit_into_play,line_drive,195.0,108.6,8.0,R,L,0.767,0.728,0.0,1.0,0.0,492527.05.0,0,0,0,0
494,2017-10-01,492527.0,5.0,1.0,0.0,0.0,FF,4-Seam Fastball,S,93.5,6.0,,called_strike,,,,,R,L,,,,,,492527.05.0,0,0,0,0
495,2017-10-01,492527.0,4.0,2.0,1.0,0.0,FF,4-Seam Fastball,X,93.9,7.0,field_out,hit_into_play,line_drive,174.0,71.7,18.0,L,L,0.927,0.844,0.0,1.0,0.0,492527.04.0,0,0,0,0
496,2017-10-01,492527.0,4.0,1.0,0.0,0.0,FF,4-Seam Fastball,B,92.6,13.0,,ball,,,,,L,L,,,,,,492527.04.0,0,0,0,0
497,2017-10-01,492527.0,3.0,2.0,1.0,0.0,SI,Sinker,X,90.2,13.0,field_out,hit_into_play,popup,,80.0,69.0,L,R,0.0,0.0,0.0,1.0,0.0,492527.03.0,0,0,0,0
498,2017-10-01,492527.0,3.0,1.0,0.0,0.0,SI,Sinker,B,91.2,13.0,,ball,,,,,L,R,,,,,,492527.03.0,0,0,0,0
499,2017-10-01,492527.0,2.0,3.0,1.0,1.0,CU,Curveball,X,77.9,3.0,grounded_into_double_play,hit_into_play,ground_ball,5.0,71.0,-29.0,R,R,0.04,0.036,0.0,1.0,0.0,492527.02.0,0,0,0,0
500,2017-10-01,492527.0,2.0,2.0,1.0,0.0,SI,Sinker,S,90.7,11.0,,foul,,93.0,39.6,38.0,R,R,,,,,,492527.02.0,0,0,0,0
501,2017-10-01,492527.0,2.0,1.0,0.0,0.0,CU,Curveball,B,76.9,1.0,,ball,,,,,R,R,,,,,,492527.02.0,0,0,0,0
502,2017-10-01,492527.0,1.0,7.0,3.0,2.0,FF,4-Seam Fastball,X,89.6,5.0,single,hit_into_play,ground_ball,55.0,99.4,1.0,L,R,0.547,0.558,0.9,1.0,1.0,492527.01.0,0,0,0,0
503,2017-10-01,492527.0,1.0,6.0,3.0,2.0,SI,Sinker,S,90.3,13.0,,foul,,182.0,66.2,42.0,L,R,,,,,,492527.01.0,0,0,0,0
504,2017-10-01,492527.0,1.0,5.0,2.0,2.0,FF,4-Seam Fastball,B,92.3,11.0,,ball,,,,,L,R,,,,,,492527.01.0,0,0,0,0
505,2017-10-01,492527.0,1.0,4.0,1.0,2.0,CU,Curveball,B,79.0,14.0,,ball,,,,,L,R,,,,,,492527.01.0,0,0,0,0
506,2017-10-01,492527.0,1.0,3.0,1.0,1.0,CU,Curveball,S,77.4,4.0,,called_strike,,,,,L,R,,,,,,492527.01.0,0,0,0,0
507,2017-10-01,492527.0,1.0,2.0,0.0,1.0,SI,Sinker,B,89.1,13.0,,ball,,,,,L,R,,,,,,492527.01.0,0,0,0,0
508,2017-10-01,492527.0,1.0,1.0,0.0,0.0,SI,Sinker,S,90.6,4.0,,called_strike,,,,,L,R,,,,,,492527.01.0,0,0,0,0
509,2017-10-01,492526.0,73.0,6.0,3.0,2.0,FF,4-Seam Fastball,X,93.3,9.0,home_run,hit_into_play,fly_ball,426.0,109.6,25.0,L,R,1.0,1.969,2.0,1.0,0.0,492526.073.0,0,0,0,0
510,2017-10-01,492526.0,73.0,5.0,2.0,2.0,CU,Curveball,B,81.2,11.0,,ball,,,,,L,R,,,,,,492526.073.0,0,0,0,0
511,2017-10-01,492526.0,73.0,4.0,1.0,2.0,FF,4-Seam Fastball,B,93.2,11.0,,ball,,,,,L,R,,,,,,492526.073.0,0,0,0,0
512,2017-10-01,492526.0,73.0,3.0,0.0,2.0,FF,4-Seam Fastball,B,93.8,11.0,,ball,,,,,L,R,,,,,,492526.073.0,0,0,0,0
513,2017-10-01,492526.0,73.0,2.0,0.0,1.0,CU,Curveball,S,81.2,4.0,,swinging_strike,,,,,L,R,,,,,,492526.073.0,0,0,0,0
514,2017-10-01,492526.0,73.0,1.0,0.0,0.0,CU,Curveball,S,80.5,11.0,,called_strike,,,,,L,R,,,,,,492526.073.0,0,0,0,0
515,2017-10-01,492526.0,72.0,9.0,3.0,2.0,CU,Curveball,S,81.9,14.0,strikeout,swinging_strike,,,,,L,R,,,0.0,1.0,0.0,492526.072.0,0,0,0,0
516,2017-10-01,492526.0,72.0,8.0,3.0,2.0,FF,4-Seam Fastball,S,92.0,12.0,,foul,,191.0,73.6,27.0,L,R,,,,,,492526.072.0,0,0,0,0
517,2017-10-01,492526.0,72.0,7.0,3.0,2.0,FF,4-Seam Fastball,S,92.1,5.0,,foul,,192.0,72.8,34.0,L,R,,,,,,492526.072.0,0,0,0,0
518,2017-10-01,492526.0,72.0,6.0,3.0,2.0,FF,4-Seam Fastball,S,93.2,3.0,,foul,,193.0,68.6,48.0,L,R,,,,,,492526.072.0,0,0,0,0
519,2017-10-01,492526.0,72.0,5.0,3.0,1.0,FF,4-Seam Fastball,S,92.2,9.0,,foul,,36.0,96.3,-1.0,L,R,,,,,,492526.072.0,0,0,0,0
520,2017-10-01,492526.0,72.0,4.0,3.0,0.0,FF,4-Seam Fastball,S,90.7,5.0,,called_strike,,,,,L,R,,,,,,492526.072.0,0,0,0,0
521,2017-10-01,492526.0,72.0,3.0,2.0,0.0,FF,4-Seam Fastball,B,93.3,11.0,,ball,,,,,L,R,,,,,,492526.072.0,0,0,0,0
522,2017-10-01,492526.0,72.0,2.0,1.0,0.0,FF,4-Seam Fastball,B,93.6,11.0,,ball,,,,,L,R,,,,,,492526.072.0,0,0,0,0
523,2017-10-01,492526.0,72.0,1.0,0.0,0.0,CU,Curveball,B,80.6,11.0,,ball,,,,,L,R,,,,,,492526.072.0,0,0,0,0
524,2017-10-01,492526.0,71.0,5.0,3.0,1.0,FF,4-Seam Fastball,X,93.5,5.0,field_out,hit_into_play,popup,,80.0,69.0,L,R,0.0,0.0,0.0,1.0,0.0,492526.071.0,0,0,0,0
525,2017-10-01,492526.0,71.0,4.0,2.0,1.0,FF,4-Seam Fastball,B,93.9,14.0,,ball,,,,,L,R,,,,,,492526.071.0,0,0,0,0
526,2017-10-01,492526.0,71.0,3.0,1.0,1.0,FF,4-Seam Fastball,B,95.0,11.0,,ball,,,,,L,R,,,,,,492526.071.0,0,0,0,0
527,2017-10-01,492526.0,71.0,2.0,0.0,1.0,FF,4-Seam Fastball,B,93.9,11.0,,ball,,,,,L,R,,,,,,492526.071.0,0,0,0,0
528,2017-10-01,492526.0,71.0,1.0,0.0,0.0,FF,4-Seam Fastball,S,91.3,11.0,,called_strike,,,,,L,R,,,,,,492526.071.0,0,0,0,0
529,2017-10-01,492526.0,70.0,1.0,0.0,0.0,FF,4-Seam Fastball,X,90.8,3.0,field_out,hit_into_play,fly_ball,295.0,90.7,43.0,R,R,0.007,0.008,0.0,1.0,0.0,492526.070.0,0,0,0,0
530,2017-10-01,492526.0,69.0,6.0,3.0,2.0,FF,4-Seam Fastball,B,93.4,11.0,walk,ball,,,,,L,R,,,0.7,1.0,0.0,492526.069.0,0,0,0,0
531,2017-10-01,492526.0,69.0,5.0,3.0,1.0,FF,4-Seam Fastball,S,93.5,1.0,,foul,,,,,L,R,,,,,,492526.069.0,0,0,0,0
532,2017-10-01,492526.0,69.0,4.0,2.0,1.0,FF,4-Seam Fastball,B,93.5,1.0,,ball,,,,,L,R,,,,,,492526.069.0,0,0,0,0
533,2017-10-01,492526.0,69.0,3.0,1.0,1.0,FF,4-Seam Fastball,B,93.6,12.0,,ball,,,,,L,R,,,,,,492526.069.0,0,0,0,0
534,2017-10-01,492526.0,69.0,2.0,1.0,0.0,FF,4-Seam Fastball,S,94.8,5.0,,foul,,,,,L,R,,,,,,492526.069.0,0,0,0,0
535,2017-10-01,492526.0,69.0,1.0,0.0,0.0,FF,4-Seam Fastball,B,95.7,13.0,,ball,,,,,L,R,,,,,,492526.069.0,0,0,0,0
536,2017-10-01,492526.0,68.0,1.0,0.0,0.0,FF,4-Seam Fastball,X,95.0,11.0,field_out,hit_into_play,popup,47.0,78.6,83.0,L,R,0.0,0.0,0.0,1.0,0.0,492526.068.0,0,0,0,0
537,2017-10-01,492526.0,67.0,1.0,0.0,0.0,CH,Changeup,B,79.9,13.0,,ball,,,,,L,L,,,,,,492526.067.0,0,0,0,0
538,2017-10-01,492526.0,66.0,5.0,2.0,2.0,CH,Changeup,X,78.8,4.0,field_out,hit_into_play,fly_ball,254.0,82.1,47.0,L,L,0.027,0.038,0.0,1.0,0.0,492526.066.0,0,0,0,0
539,2017-10-01,492526.0,66.0,4.0,2.0,1.0,FF,4-Seam Fastball,S,87.6,13.0,,called_strike,,,,,L,L,,,,,,492526.066.0,0,0,0,0
540,2017-10-01,492526.0,66.0,3.0,2.0,0.0,FF,4-Seam Fastball,S,86.7,4.0,,foul,,146.0,70.0,17.0,L,L,,,,,,492526.066.0,0,0,0,0
541,2017-10-01,492526.0,66.0,2.0,1.0,0.0,CH,Changeup,B,78.3,13.0,,ball,,,,,L,L,,,,,,492526.066.0,0,0,0,0
542,2017-10-01,492526.0,66.0,1.0,0.0,0.0,CH,Changeup,B,77.0,11.0,,ball,,,,,L,L,,,,,,492526.066.0,0,0,0,0
543,2017-10-01,492526.0,65.0,5.0,3.0,1.0,FF,4-Seam Fastball,B,86.3,11.0,walk,ball,,,,,L,L,,,0.7,1.0,0.0,492526.065.0,0,0,0,0
544,2017-10-01,492526.0,65.0,4.0,2.0,1.0,CH,Changeup,B,75.9,12.0,,ball,,,,,L,L,,,,,,492526.065.0,0,0,0,0
545,2017-10-01,492526.0,65.0,3.0,1.0,1.0,CH,Changeup,B,77.7,11.0,,ball,,,,,L,L,,,,,,492526.065.0,0,0,0,0
546,2017-10-01,492526.0,65.0,2.0,1.0,0.0,FF,4-Seam Fastball,S,85.9,11.0,,called_strike,,,,,L,L,,,,,,492526.065.0,0,0,0,0
547,2017-10-01,492526.0,65.0,1.0,0.0,0.0,FF,4-Seam Fastball,B,86.3,11.0,,ball,,,,,L,L,,,,,,492526.065.0,0,0,0,0
548,2017-10-01,492526.0,64.0,6.0,2.0,2.0,FF,4-Seam Fastball,X,86.8,2.0,field_out,hit_into_play,line_drive,172.0,88.7,12.0,L,L,0.82,0.771,0.0,1.0,0.0,492526.064.0,0,0,0,0
549,2017-10-01,492526.0,64.0,5.0,2.0,2.0,FF,4-Seam Fastball,S,86.9,2.0,,foul,,169.0,63.2,49.0,L,L,,,,,,492526.064.0,0,0,0,0
